instrument,instrument_gnd_id,instrumentation_has_orchestra,instrumentation_has_choir,instrumentation_instrumental_soloists,instrumentation_vocal_soloists,work_generic_title,work_gnd_id,work_title_instrument,work_title_number,work_tonality,composer_name,composer_date_of_birth,composer_date_of_death,composer_place_of_birth,composer_place_of_death,composer_place_of_activity,composer_geographic_area_code,published_subitem_publisher_number,published_subitem_part,published_subitem_voice,published_subitem_is_piano_reduction,published_subitem_piano_reduction_type,print_uid,print_quantity,print_date,print_type,print_inferred,print_certain
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7858,1000,1894-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7866,1000,1897-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7869,1000,1898-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7873,1000,1900-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7877,1500,1902-05-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7882,1500,1904-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7887,1500,1907-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7890,2000,1909-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7895,1500,1912-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7903,2000,1919-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7908,2000,1921-08-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7912,2000,1923-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7916,2000,1925-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7920,3000,1927-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7924,3000,1930-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7929,2000,1932-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7932,1500,1936-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7935,1500,1938-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStB,0,,7939,2000,1943-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,StCCh,0,,7809,600,1878-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78944,1000,1875-05-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78945,400,1878-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78946,400,1880-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78947,600,1882-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78948,400,1884-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78949,400,1885-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78950,500,1887-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78951,500,1890-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78952,250,1893-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78953,300,1896-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78954,500,1899-05-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78955,300,1905-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01134,NN,K4h,0,,78956,300,1910-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66862,200,1877-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66863,200,1881-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66864,200,1883-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66865,100,1888-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66866,100,1889-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66867,250,1891-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66868,200,1898-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66869,300,1902-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66870,200,1912-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66871,300,1921-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66872,300,1924-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,P,0,,66873,300,1930-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66704,1500,1875-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66705,1000,1878-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66706,400,1880-08-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66707,600,1881-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66708,100,1883-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66709,1000,1883-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66710,400,1886-01-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66711,500,1887-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66712,500,1889-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66713,500,1891-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66714,500,1893-08-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66715,500,1896-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66716,500,1898-05-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66717,600,1900-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66718,500,1903-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66719,500,1906-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66720,500,1909-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,00389,NN,N,1,twoHands,66721,500,1912-09-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67767,100,1898-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67768,200,1900-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67769,200,1903-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67770,200,1907-07-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67771,200,1909-11-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67772,200,1913-04-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67773,200,1918-10-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67774,250,1921-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67775,300,1922-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67776,300,1925-06-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67777,500,1927-12-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67778,500,1932-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67779,300,1939-02-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67780,100,1992-05-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67781,50,1895-03-01,print,0,1
Orchester,4172708-3,1,1,,Singstimme Solo,Die Schöpfung,300070071,,,,"Haydn, Joseph",1732-03-31,1809-05-31,Rohrau,Wien,"Eisenstadt, Wien",XA-AT,01029,NN,EStVl1,0,,67782,100,1896-04-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6882,200,1880-02-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6883,200,1882-04-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6884,200,1885-05-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6885,100,1888-06-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6886,250,1889-11-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6887,200,1896-03-01,print,0,1
Orchester,4172708-3,1,1,,,Messen,300036639,,,A-Dur,"Cherubini, Luigi",1760-09-14,1842-03-15,Florenz,Paris,,"XA-IT, XA-FR",00047c,NN,N,1,twoHands,6888,200,1897-02-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14870,200,1879-03-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14871,200,1881-01-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14872,200,1882-04-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14873,300,1884-01-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14874,250,1886-05-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14875,250,1888-04-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14876,250,1890-05-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14877,500,1892-03-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14878,500,1896-06-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14879,500,1900-08-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14880,500,1903-09-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14881,500,1906-09-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14882,600,1909-01-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14883,600,1911-12-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14884,600,1915-05-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14885,1000,1921-05-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14886,1500,1922-04-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14887,1000,1924-01-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14888,1000,1926-03-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14889,1000,1928-08-01,print,0,1
Orchester,4172708-3,1,0,Instrumentalsolisten,,Adagio und Fuge,300106920,Kontrabass,,c-Moll,"Mozart, Wolfgang Amadeus",1756-01-27,1791-12-05,Salzburg,Wien,,XA-AT,00017,H2,N,0,,14890,1000,1931-05-01,print,0,1
